ticker,date,priceInCAD,priceInUSD
BCH,2019-12-01,283.47585245000000,213.38248131000000
BCH,2019-12-02,286.53568179000000,215.36360860000000
BCH,2019-12-03,275.55425228000000,207.24099020000000
BCH,2019-12-04,276.10406305000000,209.41962042000000
BCH,2019-12-05,282.72210227000000,214.42756584000000
BCH,2019-12-06,284.79012324000000,214.84108770000000
BCH,2019-12-07,281.64010375000000,212.46476367000000
BCH,2019-12-08,282.20923973000000,212.89989259000000
BCH,2019-12-09,276.12749507000000,208.75654053000000
BCH,2019-12-10,274.96961708000000,207.74688124000000
BCH,2019-12-11,270.97667267000000,205.85144957000000
BCH,2019-12-12,273.95947573000000,208.03472699000000
BCH,2019-12-13,277.53423654000000,210.74494771000000
BCH,2019-12-14,273.03399139000000,207.32769750000000
BCH,2019-12-15,270.63739367000000,205.89495914000000
BCH,2019-12-16,257.38497326000000,195.50032339000000
BCH,2019-12-17,232.76057567000000,176.80498151000000
BCH,2019-12-18,244.36666995000000,186.34996321000000
BCH,2019-12-19,248.24902364000000,188.96790284000000
BCH,2019-12-20,247.51318275000000,188.25802735000000
BCH,2019-12-21,248.30535378000000,188.86055104000000
BCH,2019-12-22,257.88229218000000,195.99642195000000
BCH,2019-12-23,252.83188565000000,192.13901393000000
BCH,2019-12-24,248.18033916000000,188.51783705000000
BCH,2019-12-25,244.87478784000000,186.16348025000000
BCH,2019-12-26,250.14623600000000,190.83332901000000
BCH,2019-12-27,268.80993418000000,205.45720501000000
BCH,2019-12-28,274.73637511000000,209.98691108000000
BCH,2019-12-29,281.94542142000000,215.72579877000000
BCH,2019-12-30,273.66188891000000,209.71947085000000
BCH,2019-12-31,268.40866129000000,206.77836855000000
BCH,2020-01-01,261.46683065000000,201.36346183000000
BCH,2020-01-02,268.51326388000000,206.89354014000000
BCH,2020-01-03,291.89227775000000,224.48935032000000
BCH,2020-01-04,292.72566850000000,225.35213939000000
BCH,2020-01-05,307.32205564000000,236.76401233000000
BCH,2020-01-06,314.00326712000000,242.06924428000000
BCH,2020-01-07,315.83663763000000,243.23490904000000
BCH,2020-01-08,311.89895082000000,239.15568391000000
BCH,2020-01-09,308.70516006000000,236.44551815000000
BCH,2020-01-10,352.33024090000000,269.96727485000000
BCH,2020-01-11,347.29670053000000,266.11040701000000
BCH,2020-01-12,345.38265079000000,264.56311632000000
BCH,2020-01-13,371.17203182000000,284.04711300000000
BCH,2020-01-14,427.79201805000000,327.60412465000000
BCH,2020-01-15,416.27594227000000,319.13946370000000
BCH,2020-01-16,449.40078573000000,344.66607233000000
BCH,2020-01-17,473.54416614000000,362.41641945000000
BCH,2020-01-18,461.84846023000000,353.46537293000000
BCH,2020-01-19,433.65605137000000,332.10244478000000
BCH,2020-01-20,446.67711452000000,341.88153510000000
BCH,2020-01-21,457.24891646000000,349.57600971000000
BCH,2020-01-22,446.24692618000000,339.13670300000000
BCH,2020-01-23,405.59934596000000,308.95745426000000
BCH,2020-01-24,405.63831953000000,308.53003399000000
BCH,2020-01-25,412.51850115000000,313.76312604000000
BCH,2020-01-26,475.41144154000000,361.03404949000000
BCH,2020-01-27,479.54276211000000,363.69913282000000
BCH,2020-01-28,514.65918189000000,390.79332849000000
BCH,2020-01-29,513.71986581000000,388.51506000000000
BCH,2020-01-30,504.45039580000000,381.67477944000000
BCH,2020-01-31,510.19252356000000,385.41164830000000
BCH,2020-02-01,501.30519051000000,378.69794412000000
BCH,2020-02-02,505.83832514000000,382.07331592000000
BCH,2020-02-03,509.01813137000000,383.07034725000000
BCH,2020-02-04,512.84318692000000,385.77099328000000
BCH,2020-02-05,585.75847377000000,441.00846903000000
BCH,2020-02-06,584.08033803000000,439.19282201000000
BCH,2020-02-07,592.25293415000000,445.10550519000000
BCH,2020-02-08,607.89482998000000,456.69464905000000
BCH,2020-02-09,594.39702284000000,447.22441300000000
BCH,2020-02-10,590.04640599000000,443.85315934000000
BCH,2020-02-11,635.99846382000000,479.01189536000000
BCH,2020-02-12,634.93191229000000,478.94050943000000
BCH,2020-02-13,620.79466387000000,468.40054618000000
BCH,2020-02-14,643.61230610000000,485.71031217000000
BCH,2020-02-15,594.81565762000000,448.88529322000000
BCH,2020-02-16,514.04379713000000,388.25646696000000
BCH,2020-02-17,544.20987026000000,410.70986181000000
BCH,2020-02-18,546.72708497000000,413.17397032000000
BCH,2020-02-19,503.26061164000000,380.13778459000000
BCH,2020-02-20,501.53623809000000,378.41024712000000
BCH,2020-02-21,491.97745720000000,372.00704517000000
BCH,2020-02-22,516.42887198000000,390.49589751000000
BCH,2020-02-23,513.57032049000000,386.67950690000000
BCH,2020-02-24,485.86606434000000,365.60971642000000
BCH,2020-02-25,445.40143305000000,335.24092866000000
BCH,2020-02-26,430.90961809000000,323.15636106000000
BCH,2020-02-27,422.47996889000000,314.34661828000000
BCH,2020-02-28,425.73774832000000,317.84519640000000
BCH,2020-02-29,419.18190876000000,312.45157519000000
BCH,2020-03-01,427.05031591000000,317.81552939000000
BCH,2020-03-02,441.46992739000000,330.34018557000000
BCH,2020-03-03,439.68376746000000,329.16374758000000
BCH,2020-03-04,444.60251284000000,331.84938396000000
BCH,2020-03-05,468.52604239000000,349.77237496000000
BCH,2020-03-06,462.02227161000000,344.14554093000000
BCH,2020-03-07,431.08111574000000,321.04346732000000
BCH,2020-03-08,375.30812088000000,275.42194557000000
BCH,2020-03-09,368.04392189000000,269.77866268000000
BCH,2020-03-10,370.21155443000000,270.00864587000000
BCH,2020-03-11,344.86620889000000,250.12109026000000
BCH,2020-03-12,224.97271194000000,161.95282062000000
BCH,2020-03-13,239.72979272000000,172.46127313000000
BCH,2020-03-14,238.15478597000000,171.32821551000000
BCH,2020-03-15,230.69651491000000,166.28118083000000
BCH,2020-03-16,248.12392126000000,177.31547052000000
BCH,2020-03-17,252.25514701000000,177.41458041000000
BCH,2020-03-18,263.34891687000000,181.88536987000000
BCH,2020-03-19,322.32934609000000,224.51539674000000
BCH,2020-03-20,310.20705794000000,215.92389096000000
BCH,2020-03-21,327.50794518000000,227.96641157000000
BCH,2020-03-22,299.83674579000000,208.02277410000000
BCH,2020-03-23,318.16282784000000,220.67638615000000
BCH,2020-03-24,321.09736196000000,223.66225535000000
BCH,2020-03-25,318.09127681000000,222.99519773000000
BCH,2020-03-26,319.37375829000000,227.70367449000000
BCH,2020-03-27,289.87520905000000,206.70674871000000
BCH,2020-03-28,297.98218783000000,212.48774403000000
BCH,2020-03-29,300.11469605000000,213.72920038000000
BCH,2020-03-30,310.96481716000000,219.41500387000000
BCH,2020-03-31,307.13978741000000,216.80940215000000
BCH,2020-04-01,317.09699078000000,225.01196796000000
BCH,2020-04-02,336.82438152000000,237.32143631000000
BCH,2020-04-03,335.09259013000000,235.69272061000000
BCH,2020-04-04,336.11473600000000,236.41166322000000
BCH,2020-04-05,338.26294329000000,239.38480868000000
BCH,2020-04-06,358.62731302000000,255.22859440000000
BCH,2020-04-07,385.96162767000000,274.18726840000000
BCH,2020-04-08,370.96887793000000,264.20402958000000
BCH,2020-04-09,335.64165372000000,240.54298471000000
BCH,2020-04-10,332.40776864000000,238.22536901000000
BCH,2020-04-11,321.19723650000000,230.19116100000000
BCH,2020-04-12,316.56154069000000,227.23223263000000
BCH,2020-04-13,313.28598834000000,225.54543208000000
BCH,2020-04-14,312.61034467000000,224.11592896000000
BCH,2020-04-15,303.23467726000000,214.98961139000000
BCH,2020-04-16,326.32823757000000,232.19895912000000
BCH,2020-04-17,330.39506847000000,235.98889212000000
BCH,2020-04-18,337.62266600000000,241.15129585000000
BCH,2020-04-19,331.21826826000000,235.18245393000000
BCH,2020-04-20,313.82912124000000,221.69022848000000
BCH,2020-04-21,316.29936543000000,223.14155826000000
BCH,2020-04-22,323.59443887000000,228.91351849000000
BCH,2020-04-23,338.82056548000000,240.52498098000000
BCH,2020-04-24,341.48706399000000,242.27961758000000
BCH,2020-04-25,339.74035922000000,240.97624515000000
BCH,2020-04-26,342.66749932000000,243.60277630000000
BCH,2020-04-27,339.53169274000000,241.48940799000000
BCH,2020-04-28,342.29109750000000,245.49138822000000
BCH,2020-04-29,379.33910362000000,273.11744684000000
BCH,2020-04-30,357.82880655000000,255.33229526000000
BCH,2020-05-01,364.70417072000000,255.69051826000000
BCH,2020-05-02,371.71603469000000,260.60646734000000
BCH,2020-05-03,342.59656105000000,242.49353124000000
BCH,2020-05-04,346.48785097000000,246.77145454000000
BCH,2020-05-05,348.59418715000000,248.47033321000000
BCH,2020-05-06,346.11341061000000,245.07629615000000
BCH,2020-05-07,344.89694604000000,247.60767945000000
BCH,2020-05-08,382.18850705000000,272.65097703000000
BCH,2020-05-09,327.95769501000000,233.96304263000000
BCH,2020-05-10,323.37361311000000,232.43937726000000
BCH,2020-05-11,329.31628244000000,234.62092921000000
BCH,2020-05-12,325.88610197000000,231.96523432000000
BCH,2020-05-13,334.03185609000000,236.78615152000000
BCH,2020-05-14,331.76475810000000,236.04481066000000
BCH,2020-05-15,336.06010010000000,238.20787725000000
BCH,2020-05-16,336.74333415000000,238.69217078000000
BCH,2020-05-17,353.17775417000000,250.96480741000000
BCH,2020-05-18,338.59560828000000,243.18457294000000
BCH,2020-05-19,344.24786707000000,247.03421979000000
BCH,2020-05-20,333.77702294000000,239.42355274000000
BCH,2020-05-21,321.93177900000000,229.80583645000000
BCH,2020-05-22,329.72731774000000,235.47746312000000
BCH,2020-05-23,330.89731685000000,236.31302757000000
BCH,2020-05-24,317.09730217000000,226.66612972000000
BCH,2020-05-25,317.76534564000000,228.08307898000000
BCH,2020-05-26,313.83555762000000,227.54898320000000
BCH,2020-05-27,319.15681782000000,232.16808117000000
BCH,2020-05-28,331.10826091000000,240.35152505000000
BCH,2020-05-29,333.74806386000000,242.32932573000000
BCH,2020-05-30,338.89545656000000,246.06676824000000
BCH,2020-05-31,334.00464923000000,243.57233176000000
BCH,2020-06-01,353.30377823000000,261.04325915000000
BCH,2020-06-02,334.64375672000000,247.95552850000000
BCH,2020-06-03,346.72626090000000,256.53212949000000
BCH,2020-06-04,349.83645938000000,259.51104505000000
BCH,2020-06-05,343.07226713000000,255.61014412000000
BCH,2020-06-06,341.56471321000000,254.48692282000000
BCH,2020-06-07,344.15231922000000,256.34227345000000
BCH,2020-06-08,339.75058046000000,253.31269094000000
BCH,2020-06-09,343.33878564000000,256.43462861000000
BCH,2020-06-10,343.90703005000000,255.15324837000000
BCH,2020-06-11,325.76792174000000,239.28785516000000
BCH,2020-06-12,325.34859156000000,239.41967360000000
BCH,2020-06-13,325.61836837000000,239.61819875000000
BCH,2020-06-14,310.57876607000000,227.12340611000000
BCH,2020-06-15,321.81048015000000,237.49237485000000
BCH,2020-06-16,322.99183693000000,238.81308887000000
BCH,2020-06-17,323.79864505000000,238.90795811000000
BCH,2020-06-18,317.92771375000000,234.18105557000000
BCH,2020-06-19,317.59303902000000,233.36642787000000
BCH,2020-06-20,316.15637037000000,232.31076799000000
BCH,2020-06-21,319.90441696000000,235.38704923000000
BCH,2020-06-22,323.44276726000000,238.82811542000000
BCH,2020-06-23,331.60215986000000,244.65352157000000
BCH,2020-06-24,316.02842040000000,231.51247593000000
BCH,2020-06-25,316.80307558000000,232.16670373000000
BCH,2020-06-26,316.37955004000000,231.15332070000000
BCH,2020-06-27,297.83688528000000,217.60567347000000
BCH,2020-06-28,302.62882897000000,221.62053842000000
BCH,2020-06-29,305.63714835000000,223.32705791000000
BCH,2020-06-30,301.83913540000000,222.34108165000000
BCH,2020-07-01,304.56177428000000,224.00622404000000
BCH,2020-07-02,300.53305945000000,221.68044016000000
BCH,2020-07-03,300.26757035000000,221.59150611000000
BCH,2020-07-04,301.79980064000000,222.72226164000000
BCH,2020-07-05,307.77625437000000,227.43336964000000
BCH,2020-07-06,322.33859782000000,237.61907936000000
BCH,2020-07-07,327.09275529000000,240.26063846000000
BCH,2020-07-08,327.13188676000000,242.20688624000000
BCH,2020-07-09,321.25431095000000,235.92184974000000
BCH,2020-07-10,322.84225934000000,237.46520637000000
BCH,2020-07-11,322.77690909000000,237.53682091000000
BCH,2020-07-12,319.32982087000000,235.44795514000000
BCH,2020-07-13,312.16009623000000,229.28502422000000
BCH,2020-07-14,310.78410549000000,228.67577994000000
BCH,2020-07-15,306.87614345000000,227.11630417000000
BCH,2020-07-16,303.51007277000000,223.41903907000000
BCH,2020-07-17,302.42736692000000,222.70056474000000
BCH,2020-07-18,303.38804210000000,223.40798387000000
BCH,2020-07-19,306.49385331000000,225.69170801000000
BCH,2020-07-20,304.53847743000000,225.45062399000000
BCH,2020-07-21,307.22085535000000,228.46795222000000
BCH,2020-07-22,317.26624014000000,236.88075570000000
BCH,2020-07-23,314.70406764000000,234.58068789000000
BCH,2020-07-24,323.68555114000000,241.27819129000000
BCH,2020-07-25,335.85958953000000,250.35283165000000
BCH,2020-07-26,337.07487603000000,251.86042114000000
BCH,2020-07-27,362.32079368000000,270.96495807000000
BCH,2020-07-28,389.42825461000000,291.47185196000000
BCH,2020-07-29,380.58038357000000,284.29505130000000
BCH,2020-07-30,390.41145030000000,291.00501142000000
BCH,2020-07-31,414.19423881000000,308.83628453000000
BCH,2020-08-01,387.74514004000000,289.11500251000000
BCH,2020-08-02,390.29628151000000,290.84480790000000
BCH,2020-08-03,392.43277090000000,293.56944417000000
BCH,2020-08-04,387.58954540000000,291.72010778000000
BCH,2020-08-05,387.26334680000000,292.13972949000000
BCH,2020-08-06,430.30854320000000,322.33332574000000
BCH,2020-08-07,405.61554734000000,303.03286267000000
BCH,2020-08-08,410.64873221000000,306.79312391000000
BCH,2020-08-09,409.13196717000000,305.85372735000000
BCH,2020-08-10,398.53932999000000,298.62550661000000
BCH,2020-08-11,368.90816376000000,276.92897425000000
BCH,2020-08-12,381.36051490000000,288.04534495000000
BCH,2020-08-13,391.99356391000000,296.57141467000000
BCH,2020-08-14,394.42624911000000,297.28754408000000
BCH,2020-08-15,407.20394621000000,306.91836911000000
BCH,2020-08-16,405.64861291000000,306.49872678000000
BCH,2020-08-17,417.63283225000000,316.99247600000000
BCH,2020-08-18,388.82287202000000,295.61714967000000
BCH,2020-08-19,387.81666972000000,293.35270002000000
BCH,2020-08-20,392.84982267000000,298.25542905000000
BCH,2020-08-21,375.58876335000000,285.06279641000000
BCH,2020-08-22,372.54866716000000,282.75543686000000
BCH,2020-08-23,381.96607422000000,290.16266826000000
BCH,2020-08-24,378.67911098000000,286.48918361000000
BCH,2020-08-25,360.95332575000000,273.77096268000000
BCH,2020-08-26,360.56970077000000,273.87155270000000
BCH,2020-08-27,351.87486370000000,268.91653339000000
BCH,2020-08-28,354.32928111000000,270.50617892000000
BCH,2020-08-29,355.96659583000000,271.75615675000000
BCH,2020-08-30,363.94450626000000,278.07835843000000
BCH,2020-08-31,363.37802413000000,279.38723624000000
BCH,2020-09-01,376.18888272000000,287.85243853000000
BCH,2020-09-02,340.58133480000000,260.34466968000000
BCH,2020-09-03,293.80809808000000,223.80246365000000
BCH,2020-09-04,304.39837602000000,233.02243812000000
BCH,2020-09-05,291.12211375000000,222.85922028000000
BCH,2020-09-06,294.64696006000000,224.82163259000000
BCH,2020-09-07,297.99877755000000,227.56770935000000
BCH,2020-09-08,296.34055359000000,223.60700775000000
BCH,2020-09-09,300.13610756000000,228.42277678000000
BCH,2020-09-10,293.35546607000000,222.80697845000000
BCH,2020-09-11,297.25581909000000,225.57831083000000
BCH,2020-09-12,305.67793815000000,231.96959829000000
BCH,2020-09-13,297.03968556000000,225.70564284000000
BCH,2020-09-14,313.22956690000000,238.38610406000000
BCH,2020-09-15,303.58343827000000,230.35672204000000
BCH,2020-09-16,310.42703705000000,234.37565321000000
BCH,2020-09-17,307.32959659000000,233.59525451000000
BCH,2020-09-18,309.19289839000000,234.14214572000000
BCH,2020-09-19,304.06318565000000,230.25757412000000
BCH,2020-09-20,299.62196130000000,227.10194985000000
BCH,2020-09-21,285.32546731000000,214.07025598000000
BCH,2020-09-22,287.84043119000000,215.86742531000000
BCH,2020-09-23,281.13938106000000,209.67250704000000
BCH,2020-09-24,286.27988333000000,214.30300467000000
BCH,2020-09-25,290.90244868000000,217.29164467000000
BCH,2020-09-26,297.91759164000000,222.53165540000000
BCH,2020-09-27,306.47889722000000,228.97413066000000
BCH,2020-09-28,302.81969226000000,226.31113834000000
BCH,2020-09-29,306.98045227000000,228.85795759000000
BCH,2020-09-30,305.94706428000000,230.30621293000000
BCH,2020-10-01,294.39824376000000,221.13342354000000
BCH,2020-10-02,292.25676887000000,219.56858786000000
BCH,2020-10-03,293.99221105000000,220.87240228000000
BCH,2020-10-04,292.21198060000000,219.97702501000000
BCH,2020-10-05,293.87586885000000,221.50122846000000
BCH,2020-10-06,291.25181295000000,218.90830858000000
BCH,2020-10-07,299.95854238000000,226.53357418000000
BCH,2020-10-08,308.66076729000000,234.15534604000000
BCH,2020-10-09,318.45971507000000,242.77192567000000
BCH,2020-10-10,314.36036789000000,239.63772932000000
BCH,2020-10-11,313.50519827000000,238.80470005000000
BCH,2020-10-12,318.22790567000000,242.59336066000000
BCH,2020-10-13,333.41370430000000,253.76846999000000
BCH,2020-10-14,347.95054180000000,264.66439110000000
BCH,2020-10-15,334.30206319000000,252.66098304000000
BCH,2020-10-16,330.92631966000000,250.84428248000000
BCH,2020-10-17,327.45094704000000,248.20992764000000
BCH,2020-10-18,326.57492633000000,247.63975456000000
BCH,2020-10-19,328.43640341000000,248.75205256000000
BCH,2020-10-20,328.62920125000000,251.13209647000000
BCH,2020-10-21,349.80256246000000,265.95899066000000
BCH,2020-10-22,358.77738037000000,272.71215225000000
BCH,2020-10-23,354.14915611000000,269.81251061000000
BCH,2020-10-24,355.94933472000000,271.18399689000000
BCH,2020-10-25,355.49740104000000,269.99016563000000
BCH,2020-10-26,342.13269849000000,259.63222296000000
BCH,2020-10-27,350.16313601000000,265.56279607000000
BCH,2020-10-28,356.38065919000000,268.32660161000000
BCH,2020-10-29,350.59076959000000,262.96345686000000
BCH,2020-10-30,348.36383467000000,261.51477717000000
BCH,2020-10-31,347.02414492000000,260.50907959000000
BCH,2020-11-01,353.27855624000000,265.00111860000000
BCH,2020-11-02,317.81359288000000,240.35562708000000
BCH,2020-11-03,320.16313665000000,241.09940784000000
BCH,2020-11-04,323.29125816000000,246.28281021000000
BCH,2020-11-05,331.80574824000000,253.92824183000000
BCH,2020-11-06,349.82888074000000,267.82162986000000
BCH,2020-11-07,332.27432189000000,255.09427386000000
BCH,2020-11-08,348.31351440000000,267.68020596000000
BCH,2020-11-09,338.60511310000000,260.24126376000000
BCH,2020-11-10,336.17231318000000,257.99672541000000
BCH,2020-11-11,341.24919588000000,260.67784487000000
BCH,2020-11-12,329.29031941000000,250.15160667000000
BCH,2020-11-13,340.82850452000000,259.60567651000000
BCH,2020-11-14,332.78194211000000,253.47669008000000
BCH,2020-11-15,323.96085843000000,247.25117987000000
BCH,2020-11-16,329.50132375000000,251.86418784000000
BCH,2020-11-17,324.79171898000000,248.33506437000000
BCH,2020-11-18,322.42483922000000,246.39856270000000
BCH,2020-11-19,331.74285693000000,253.78669137000000
BCH,2020-11-20,347.31013297000000,265.27107420000000
BCH,2020-11-21,373.52350657000000,285.29251646000000
BCH,2020-11-22,383.97684560000000,293.73094887000000
BCH,2020-11-23,440.22462630000000,337.46695186000000
BCH,2020-11-24,438.74756703000000,337.07263910000000
BCH,2020-11-25,373.48369684000000,287.27305349000000
BCH,2020-11-26,352.06283151000000,270.71864627000000
BCH,2020-11-27,346.81207758000000,266.95204004000000
BCH,2020-11-28,356.19244680000000,274.17240191000000
BCH,2020-11-29,373.31639034000000,287.30148581000000
BCH,2020-11-30,403.87464609000000,311.56219492000000
BCH,2020-12-01,377.34947874000000,291.78498950000000
BCH,2020-12-02,373.19036898000000,288.71854165000000
BCH,2020-12-03,369.09177744000000,287.16659413000000
BCH,2020-12-04,361.94002145000000,283.11732656000000
BCH,2020-12-05,363.44397070000000,284.29374825000000
BCH,2020-12-06,368.83879085000000,288.31410335000000
BCH,2020-12-07,361.64968288000000,282.56839613000000
BCH,2020-12-08,338.90485062000000,264.88882146000000
BCH,2020-12-09,339.50565411000000,265.07001722000000
BCH,2020-12-10,330.21961306000000,259.55131655000000
BCH,2020-12-11,341.55255424000000,267.43548416000000
BCH,2020-12-12,345.73281333000000,270.70862500000000
BCH,2020-12-13,348.17755686000000,273.02518930000000
BCH,2020-12-14,349.24768406000000,273.85037678000000
BCH,2020-12-15,366.60557791000000,288.02376585000000
BCH,2020-12-16,393.30911523000000,309.49628364000000
BCH,2020-12-17,400.61967288000000,314.26943231000000
BCH,2020-12-18,402.06907373000000,314.40016087000000
BCH,2020-12-19,405.99696362000000,317.47159634000000
BCH,2020-12-20,474.59016656000000,369.30500320000000
BCH,2020-12-21,395.83731703000000,307.29537790000000
BCH,2020-12-22,396.55762041000000,307.58068101000000
BCH,2020-12-23,354.45605474000000,275.85567087000000
BCH,2020-12-24,392.53797970000000,305.13034194000000
BCH,2020-12-25,410.26179957000000,318.66231665000000
BCH,2020-12-26,435.44099675000000,338.21973417000000
BCH,2020-12-27,453.88421214000000,353.78995740000000
BCH,2020-12-28,440.93833490000000,344.03797501000000
BCH,2020-12-29,456.38742405000000,356.94419821000000
BCH,2020-12-30,451.25037732000000,354.21051141000000
BCH,2020-12-31,443.46212759000000,348.59976511000000
BCH,2021-01-01,439.82817955000000,345.50389005000000
BCH,2021-01-02,464.21027791000000,364.65707355000000
BCH,2021-01-03,570.14046751000000,449.14841762000000
BCH,2021-01-04,514.57952351000000,403.43673687000000
BCH,2021-01-05,540.77595913000000,427.14477133000000
BCH,2021-01-06,572.08427506000000,451.15206242000000
BCH,2021-01-07,541.26323180000000,426.90650546000000
BCH,2021-01-08,535.31967935000000,421.87363906000000
BCH,2021-01-09,786.21468639000000,619.59846355000000
BCH,2021-01-10,613.27119452000000,480.98192568000000
BCH,2021-01-11,637.19648073000000,499.67572711000000
BCH,2021-01-12,595.68816092000000,468.42172548000000
BCH,2021-01-13,629.44984372000000,495.73128650000000
BCH,2021-01-14,635.94050098000000,502.06053631000000
BCH,2021-01-15,617.54841462000000,484.83501170000000
BCH,2021-01-16,602.95160205000000,474.60434817000000
BCH,2021-01-17,607.15428909000000,474.99909178000000
BCH,2021-01-18,663.78759480000000,521.45450252000000
BCH,2021-01-19,634.16811343000000,499.48262389000000
BCH,2021-01-20,607.80730260000000,481.44868736000000
BCH,2021-01-21,537.16149469000000,423.63461867000000
BCH,2021-01-22,556.24953224000000,436.83088819000000
BCH,2021-01-23,559.26054370000000,439.19547949000000
BCH,2021-01-24,577.15188103000000,454.53046918000000
BCH,2021-01-25,542.41592925000000,424.60834416000000
BCH,2021-01-26,518.90814985000000,407.96750609000000
BCH,2021-01-27,502.51514151000000,391.25053256000000
BCH,2021-01-28,518.69526043000000,403.32903881000000
BCH,2021-01-29,508.16666621000000,397.73542536000000
BCH,2021-01-30,511.59199497000000,400.29106449000000
BCH,2021-01-31,522.22805919000000,408.86429926000000
BCH,2021-02-01,530.21808436000000,413.36320099000000
BCH,2021-02-02,564.87555781000000,441.90975061000000
BCH,2021-02-03,558.66521106000000,436.47322289000000
BCH,2021-02-04,551.39939656000000,430.37729984000000
BCH,2021-02-05,606.51450860000000,475.21126110000000
BCH,2021-02-06,573.64645935000000,449.45875739000000
BCH,2021-02-07,572.03264287000000,448.23645699000000
BCH,2021-02-08,634.22416353000000,498.25841164000000
BCH,2021-02-09,658.16952680000000,518.32126602000000
BCH,2021-02-10,645.90784645000000,509.42800775000000
BCH,2021-02-11,667.92308070000000,524.73373822000000
BCH,2021-02-12,735.82780552000000,579.46041306000000
BCH,2021-02-13,891.44810813000000,702.01055883000000
BCH,2021-02-14,843.12268653000000,665.27005524000000
BCH,2021-02-15,905.59737598000000,716.97263128000000
BCH,2021-02-16,889.88248177000000,700.65073206000000
BCH,2021-02-17,908.78726033000000,715.27075702000000
BCH,2021-02-18,902.75720937000000,711.00880090000000
BCH,2021-02-19,935.60735122000000,741.62143299000000
BCH,2021-02-20,862.72719503000000,683.85202171000000
BCH,2021-02-21,863.25857053000000,684.17669022000000
BCH,2021-02-22,714.91912737000000,567.59929735000000
BCH,2021-02-23,674.71378610000000,536.61786232000000
BCH,2021-02-24,662.95202611000000,530.29840931000000
BCH,2021-02-25,607.41390526000000,480.73457574000000
BCH,2021-02-26,624.87820992000000,490.59692545000000
BCH,2021-02-27,570.39743967000000,447.82363307000000
BCH,2021-02-28,589.93572787000000,464.91351104000000
BCH,2021-03-01,631.45007735000000,497.65620260000000
BCH,2021-03-02,673.53402888000000,533.48046845000000
BCH,2021-03-03,649.70596885000000,513.95949974000000
BCH,2021-03-04,618.86557699000000,488.65781548000000
BCH,2021-03-05,636.36659718000000,502.89360538000000
BCH,2021-03-06,641.83078577000000,507.21172250000000
BCH,2021-03-07,653.51011435000000,516.34347122000000
BCH,2021-03-08,679.34548636000000,536.46204062000000
BCH,2021-03-09,671.15063651000000,529.78786917000000
BCH,2021-03-10,692.99707930000000,549.36547568000000
BCH,2021-03-11,688.41866248000000,548.08744837000000
BCH,2021-03-12,677.77227953000000,543.26088452000000
BCH,2021-03-13,728.84219600000000,584.19541199000000
BCH,2021-03-14,689.66129192000000,552.29104490000000
BCH,2021-03-15,646.99637532000000,518.21688766000000
BCH,2021-03-16,654.62131313000000,525.64403601000000
BCH,2021-03-17,669.16304768000000,539.82915842000000
BCH,2021-03-18,671.13317844000000,536.97012001000000
BCH,2021-03-19,676.70120491000000,540.27738361000000
BCH,2021-03-20,664.39031217000000,530.44838246000000
BCH,2021-03-21,658.86079587000000,527.05195388000000
BCH,2021-03-22,658.71261474000000,524.84969901000000
BCH,2021-03-23,649.99256251000000,515.89249829000000
BCH,2021-03-24,598.17583358000000,475.75918835000000
BCH,2021-03-25,605.28931354000000,481.43795524000000
BCH,2021-03-26,638.05538452000000,505.89128604000000
BCH,2021-03-27,639.35004675000000,506.91777741000000
BCH,2021-03-28,640.48434014000000,507.57847065000000
BCH,2021-03-29,652.73870384000000,518.29133904000000
BCH,2021-03-30,666.08819921000000,527.48723563000000
BCH,2021-03-31,679.79669875000000,539.58328438000000
BCH,2021-04-01,704.78524273000000,562.13997541000000
BCH,2021-04-02,742.83791155000000,590.72597340000000
BCH,2021-04-03,698.44644174000000,555.42460576000000
BCH,2021-04-04,723.54359903000000,574.60578068000000
BCH,2021-04-05,802.77715455000000,640.74544613000000
BCH,2021-04-06,855.85781522000000,679.70807027000000
BCH,2021-04-07,796.69577905000000,632.22297270000000
BCH,2021-04-08,809.41148167000000,642.77011540000000
BCH,2021-04-09,835.36615128000000,666.71414194000000
BCH,2021-04-10,890.76013585000000,710.92463913000000
BCH,2021-04-11,868.97547165000000,691.72947730000000
BCH,2021-04-12,857.87227163000000,681.92585427000000
BCH,2021-04-13,1023.61346902000000,816.56519753000000
BCH,2021-04-14,1022.49914384000000,816.37701068000000
BCH,2021-04-15,1148.54844305000000,917.19514075000000
BCH,2021-04-16,1424.43454243000000,1138.77326812000000
BCH,2021-04-17,1160.92766311000000,928.11101500000000
BCH,2021-04-18,1243.19887520000000,994.06047942000000
BCH,2021-04-19,1109.18494897000000,887.98020108000000
BCH,2021-04-20,1191.26805400000000,945.87572989000000
BCH,2021-04-21,1163.41610531000000,930.44184204000000
BCH,2021-04-22,951.90538761000000,762.81499306000000
BCH,2021-04-23,1011.54494990000000,810.80892924000000
BCH,2021-04-24,970.90103531000000,778.23059561000000
BCH,2021-04-25,1018.99220206000000,817.84357483000000
BCH,2021-04-26,1068.32178678000000,861.69715046000000
BCH,2021-04-27,1083.82238664000000,873.81565003000000
BCH,2021-04-28,1090.42967132000000,885.77204120000000
BCH,2021-04-29,1112.95199497000000,906.75278472000000
BCH,2021-04-30,1242.98944254000000,1011.22645201000000
